smiles,norm_activity
Cc1c(C(=O)Nc2cc(CCCN)ccn2)cc(C2CC2)n1C,0.49859943977591037
N=C(N)NCCC[C@H](NC(=O)c1nccs1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,0.9047619047619048
O=C(Nc1cc(Cl)cc([C@H](C#CCO)Nc2cccc(-c3nn[nH]n3)c2)c1)OCc1ccccc1,0.6722689075630253
c1cc(C2CCN(Cc3c[nH]c4ccccc34)CC2)c2ccncc2c1,0.17647058823529413
O=C(Nc1cc(Cl)cc(C(=O)Nc2cccc([C@H]3C[C@H]3C(=O)O)c2)c1)OCc1ccccc1,0.5882352941176471
O=C(Nc1cc(Cl)cc(C(=O)Nc2cccc(-n3nn[nH]c3=O)c2)c1)OCc1ccccc1,0.6890756302521008
O=C(NCC(F)F)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc(C2CC2)c1,0.1792717086834734
C=CC[C@H]1NCc2cc(NC(=O)c3cc(F)cc4[nH]ncc34)ccc21,0.5126050420168067
O=C(Nc1ccc2c(c1)CNC2)c1cc(Cl)cc(C(F)(F)F)n1,0.6918767507002801
Cn1c(=O)[nH]c2c(C(=O)Nc3ccc4c(c3)CNC4)cc(Br)cc21,0.18207282913165265
CC(C)c1cc(Br)cc(C(=O)Nc2ccc3c(c2)CNC3)c1,0.18487394957983194
CNC(=O)[C@H](Nc1cc(CN)cc(-c2nn[nH]n2)c1)c1cc(Cl)cc(C2CC2)c1,0.1876750700280112
O=C(Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2c1CCC2,0.19047619047619047
N#C[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]ncc12,0.19327731092436976
N=C(N)NCCC[C@H](NC(=O)c1nccs1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,0.9467787114845938
