smiles,norm_activity
FC(C=C1)=C(F)C=C1C(OC)COC2=CN=CC3=NN=C(C4=CC=C(C#N)C=C4)N32,0.6178343949044586
O=C(NC1=CC(Cl)=CC=C1C)C2=CN=CC(N23)=NN=C3C4=CC=C(OC(F)F)C=C4,0.5445859872611465
O=C(NC1=C(F)C(Cl)=CC=C1)C2=CN=CC(N23)=NN=C3C4=CC=C(OC)C=C4,0.22929936305732485
O=C(NC1=CC(Cl)=CC=C1C)C2=CN=CC(N23)=NN=C3C4=CC=C(OC)C=C4,0.4745222929936306
ClC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC4=CC=C(F)C(F)=C4)N32,0.6114649681528662
FC1=C(F)C=CC(CCOC2=CN=CC3=NN=C(C4=CC=C(OC(F)F)C=C4)N32)=C1,0.7038216560509554
N#CC(C=C1)=CC=C1C2=NN=C3N2C(OCC(OC)C4=CC=CC=C4)=CN=C3,0.697452229299363
O=C(NC1=CC(Cl)=CC=C1)C2=CN=CC(N23)=NN=C3C4=CC=C(OC(F)(F)F)C=C4,0.7388535031847133
FC1=C(F)C=CC(CCOC2=CN=CC3=NN=C(C4=CC=C(Cl)C=C4)N32)=C1,0.821656050955414
ClC(C=C1)=CC=C1C2=CN=C3C=NC=C(OCCC4=CC(F)=C(F)C=C4)N32,0.8057324840764332
ClC(C=C1)=CC=C1C2=NC=C3C=NC=C(OCCC4=CC(F)=C(F)C=C4)N32,0.5191082802547771
OC(C1=CC=CC=C1)COC2=CN=CC3=NN=C(C4=CN=C(C(F)(F)F)C=C4)N32,0.2515923566878981
OC(C1=CC=CC=C1)COC2=CN=CC3=NN=C(C4=CC=C(OC(F)F)C=C4)N32,0.6592356687898089
CC(N1C2=CC=CC=C2)=CC(C=O)=C1C,0.9171974522292994
CC1=CC=C(N2C(C)=C(C=O)C=C2C)C=C1,0.9203821656050956
ClC(C=C1)=CC=C1C2=NN=C3N2C(OCCC4=CC=CC=C4)=CN=C3,0.8471337579617835
C12=NN=C(C3=CC=CC=C3)N1C(OCCC4=CC=CC=C4)=CN=C2,0.4267515923566879
C12=NN=C(C3=CC(OCO4)=C4C=C3)N1C(OCCC5=CC=CC=C5)=CN=C2,0.49044585987261147
C12=NN=C(C3=CC(C=CC=C4)=C4C=C3)N1C(OCCC5=CC=CC=C5)=CN=C2,0.6305732484076433
O=C(C1=C(C)N(C2=CC=C(F)C=C2)C(C)=C1)OCC,0.03821656050955414
CCOC(C1=C(C)N(C2=CC=C(C=C2)C)C(C)=C1)=O,0.9235668789808917
O=C(C1=C(C)N(C2=CC=CC=C2)C(C)=C1)OCC,0.9267515923566879
O=C(C1=C(C)N(C2=CC=C(C(F)(F)F)C=C2)C(C)=C1)OCC,0.9299363057324841
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OC(C)C4=CC=C(Cl)C(Cl)=C4)N32,0.5414012738853503
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC4=CC=C(Cl)C(Cl)=C4)N32,0.5828025477707006
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC4=CC=C(Cl)C=C4)N32,0.40445859872611467
FC(C=C1)=C(F)C=C1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32,0.5668789808917197
CC1=C(/C=C2S/C(NC\2=O)=N\C3=CC=CC=C3)C=C(C)N1C4=CC=CC=C4,0.8757961783439491
ClC(C=C1)=C(Cl)C=C1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32,0.5382165605095541
ClC1=CC(Cl)=C(C2=NN=C3C=NC=C(N32)OCCC4=CC=CC=C4)C=C1,0.7292993630573248
FC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32,0.6560509554140127
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(CO)C4=CC=CC=C4)N32,0.8121019108280255
FC(F)(F)C(C=C1)=NC=C1C2=NN=C3C=NC=C(OCCC4=CC(F)=C(F)C=C4)N32,0.6337579617834395
O=C(NC1=CC=C(Cl)C=C1)C2=CN=CC3=NN=C(C4=CC=C(OC(F)F)C=C4)N32,0.19745222929936307
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC4=CC=CC=C4)N32,0.3535031847133758
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32,0.7643312101910829
CC1=C(/C=C2S/C(NC\2=O)=N\C3=CC=CC=C3)C=C(C)N1C4=CC=C(C)C=C4,0.8248407643312102
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCCC45C6C7C4C8C5C6C87)N32,0.37579617834394907
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4(C56)C7C6C8C5C4C87)N32,0.6528662420382165
OC(C1=CC(F)=C(F)C=C1)COC2=CN=CC3=NN=C(C4=CC=C(C#N)C=C4)N32,0.5286624203821656
FC(C=C1)=C(F)C=C1C(OC(F)F)COC2=CN=CC3=NN=C(C4=CC=C(C#N)C=C4)N32,0.8694267515923567
FC(C(Cl)=C1)=CC=C1NC(C2=CN=CC3=NN=C(C4=CC=C(OC(F)F)C=C4)N32)=O,0.6942675159235668
CC1=CC(/C=C(C(N/2)=O)\SC2=N/C3=CC=CC=C3)=C(C)N1C(C=C4)=CC=C4C(F)(F)F,0.8280254777070064
FC(OC(C=C1)=CC=C1C2=NN=C3C=NC=C(CN4CC(C=CC=C5)=C5C4)N32)F,0.8089171974522293
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(CO)C4=CC(F)=C(F)C=C4)N32,0.8662420382165605
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4=CC(OC)=CC=C4)N32,0.7898089171974523
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4=CC=C(OC)C=C4)N32,0.5
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OC(C)C4=CC=C(F)C(F)=C4)N32,0.18152866242038215
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OC(C)C4=CC=C(C#N)C=C4)N32,0.25477707006369427
FC1=C(C=CC(C(COC2=CN=CC3=NN=C(N32)C4=CC=C(OC(F)F)C=C4)N(C)C)=C1)F,0.7547770700636943
CC1=C(/C=C2S/C(NC\2=O)=N\C3=CC=CC=C3)C=C(C)N1C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4,0.8789808917197452
FC(OC1=CC=C(C2=NN=C3C=NC=C(N32)OCC(C4=CC(F)=C(C=C4)F)O)C=C1)F,0.8184713375796179
IC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4=CC(F)=C(F)C=C4)N32,0.6656050955414012
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(C4=CC(F)=C(F)C=C4)=O)N32,0.5159235668789809
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(OC)(OC)C4=CC(F)=C(F)C=C4)N32,0.7738853503184714
FS(F)(F)(F)(F)C(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32,0.6019108280254777
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4(CC5C6)CC6C[C@@H](C5)C4)N32,0.35668789808917195
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OC(C)CC4=CC=CC=C4)N32,0.6146496815286624
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC45C[C@@H](C[C@@H](C5)C6)C[C@@H]6C4)N32,0.25796178343949044
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC4C[C@H]5C=C[C@@H]4C5)N32,0.5955414012738853
CC1(C)[C@@H]2C[C@H]1C(CCOC3=CN=CC4=NN=C(C5=CC=C(OC(F)F)C=C5)N43)=CC2,0.445859872611465
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(C4=CC=CC=C4)=O)N32,0.43312101910828027
ClC(C=C1)=CC(Cl)=C1C2=NN=C3C=NC=C(OCC45C[C@@H](C[C@@H](C5)C6)C[C@@H]6C4)N32,0.1942675159235669
ClC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC45C[C@@H](C[C@@H](C5)C6)C[C@@H]6C4)N32,0.34076433121019106
CC1(C)[C@@H]2C[C@H]1C(CCOC3=CN=CC4=NN=C(C5=C(Cl)C=C(Cl)C=C5)N43)=CC2,0.1910828025477707
CC1(C)[C@@H]2C[C@H]1C(CCOC3=CN=CC4=NN=C(C5=CC=C(Cl)C=C5)N43)=CC2,0.48089171974522293
ClC(C=C1)=CC(Cl)=C1C2=NN=C3C=NC=C(OCC4C[C@H]5C=C[C@@H]4C5)N32,0.16560509554140126
ClC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC4C[C@H]5C=C[C@@H]4C5)N32,0.554140127388535
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(C(NC4=CC=[N+]([O-])C(C(F)(F)F)=C4)=O)N32,0.3630573248407643
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(CO)C4=CC=C(O)C=C4)N32,0.2770700636942675
FC(C=C1)=C(F)C=C1[C@H](OC)COC2=CN=CC3=NN=C(C4=CC=C(C#N)C=C4)N32,0.5031847133757962
FC(C=C1)=C(F)C=C1CCOC2=CN=CC3=NN=C(C4=CC=CC=C4)N32,0.35987261146496813
FC(C=C1)=C(F)C=C1C(OC)COC2=CN=CC3=NN=C(C4=CC=C(C#N)C=C4)N32,0.6242038216560509
FC(OC1=CC=C(C2=NN=C3C=NC=C(N32)OCC[C]4[CH]BBBBBBBBBB4)C=C1)F,0.8503184713375797
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(N4CCOCC4)C5=CC=CC=C5)N32,0.4171974522292994
CC(N1C2=CC=C(C(F)(F)F)C=C2)=C(/C=C(C(N/3CC#N)=O)\SC3=N/C4=CC=CC=C4)C=C1C,0.9331210191082803
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC4(OCCO4)C5=CC(F)=C(F)C=C5)N32,0.5477707006369427
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC/C4=C/BBBBB[BH]5[BH]([H]5)BB4)N32.[Cs+],0.3853503184713376
CC(N1C2=CC=C(C(F)(F)F)C=C2)=C(/C=C3SC(N(CC#N)C4=CC=CC=C4)=NC\3=O)C=C1C,0.42038216560509556
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(N(CC)C)C4=CC(F)=C(F)C=C4)N32,0.17197452229299362
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4C5C6C7C4C8CC5C6C8C7)N32,0.4713375796178344
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4CC4)N32,0.321656050955414
O=C(N=C(S/1)N(C(C)=O)C2=CC=CC=C2)C1=C\C3=C(C)N(C4=CC=C(C=C4)C(F)(F)F)C(C)=C3,0.8726114649681529
CCOC(C1=CC=C(N2C(C)=CC(/C=C(C(N/3)=O)\SC3=N/C4=CC=CC=C4)=C2C)C=C1)=O,0.732484076433121
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(CO)C4=CC=C(C(F)(F)F)C=C4)N32,0.46178343949044587
O=C(N=C(S/1)N(C2=CC=CC=C2)C(C)=O)C1=C\C3=C(C)N(C4=CC=CC=C4)C(C)=C3,0.8439490445859873
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC=C(C(N(C)C)=O)C=C4)N32)=CC=C1F,0.29936305732484075
FC1=CC=C(N2C(C)=CC(C(OCC(N)=O)=O)=C2C)C=C1,0.5859872611464968
O=C(N=C(S/1)N(C2=CC=CC=C2)C(C)=O)C1=C\C3=C(C)N(C4=CC=C(C)C=C4)C(C)=C3,0.7611464968152867
CC1=C(/C=C2S/C(NC\2=O)=N\C3=CC=CC=C3)C=C(C)N1C4=NC=CC=C4,0.6496815286624203
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(C(O)=O)C4=CC=CC=C4)N32,0.28662420382165604
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OC4=CC=C(Cl)C=C4)N32,0.2802547770700637
FC1=CC(CCOC2=CN=CC3=NN=C(N4CCC(F)(F)CC4)N32)=CC=C1F,0.42356687898089174
FC1=CC(CCOC2=CN=CC3=NN=C(N4CCC(F)CC4)N32)=CC=C1F,0.18471337579617833
CC(N1C2=CC=C(C(F)(F)F)C=C2)=CC(/C=C(C(N/3C4=CC=CC=C4)=O)\SC3=N/C5=CC=CC=C5)=C1C,0.6878980891719745
FC1=CC(CCOC2=CN=CC3=NN=C(N4CCC(C(F)(F)F)CC4)N32)=CC=C1F,0.33121019108280253
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC=C(N)C=C4)N32)=CC=C1F,0.03503184713375796
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC=C(N(C)C)C=C4)N32)=CC=C1F,0.23885350318471338
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(CO)C4=CC=CC(OCC5=CC=CC=C5)=C4)N32,0.8407643312101911
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(CO)C4=CC=CC(O)=C4)N32,0.6401273885350318
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OC[C@H](NC(OC(C)(C)C)=O)CC4=CC=CC=C4)N32,0.17834394904458598
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OC[C@H](N)CC4=CC=CC=C4)N32,0.01910828025477707
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OC[C@@H](NC(OC(C)(C)C)=O)CC4=CC=CC=C4)N32,0.07006369426751592
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OC[C@@H](N)CC4=CC=CC=C4)N32,0.3503184713375796
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC(CO)C4=CC=C(NC)C=C4)N32,0.041401273885350316
CC(N1C2=CC=C(C(F)(F)F)C=C2)=C(/C=C(C(N/3C4CCCC4)=O)\SC3=N/C5=CC=CC=C5)C=C1C,0.7197452229299363
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC(N(C)C)=CC=C4)N32)=CC=C1F,0.20063694267515925
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC=C5C(NN=C5)=C4)N32)=CC=C1F,0.6210191082802548
FC1=CC(CCOC2=CN=CC3=NN=C(C4=C5C(NC=C5)=CC=C4)N23)=CC=C1F,0.2484076433121019
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC=C(Cl)C(N)=C4)N32)=CC=C1F,0.856687898089172
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC=CC(N)=C4)N32)=CC=C1F,0.3248407643312102
O=C(N/C1=N/C2=CC=CC=C2)/C(S1)=C/C3=CC=CC=C3,0.9363057324840764
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC=C(CC)C=C4)N23)=CC=C1F,0.7834394904458599
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC=C([N+]([O-])=O)C=C4)N32)=CC=C1F,0.4968152866242038
OCC(COC1=CN=CC2=NN=C(C3=CC=C4C(NC=C4)=C3)N21)C5=CC=CC=C5,0.8343949044585988
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC4(COC(C)(C)O4)C5=CC=C(F)C(F)=C5)N32,0.7770700636942676
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC4(COC(C)(C)O4)C5=CC=CC=C5)N32,0.6687898089171974
FC(F)OC(C=C1)=CC=C1C2=NN=C3C(NCC4=CC=CC=C4)=NC=CN32,0.009554140127388535
FC(OC1=CC=C(C2=NN=C3C=NC=C(N32)OCC[C]4BB[CH]BBBBBBBB4)C=C1)F,0.7993630573248408
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4=CC=C(OCC5=CC=CC=C5)C=C4)N32,0.2898089171974522
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4=CC=CC(OCC5=CC=CC=C5)=C4)N32,0.7802547770700637
O=C(OCC(N)=O)C1=C(C)N(N=C1)C2=CC=CC=C2,0.9394904458598726
FC(F)OC(C=C1)=CC=C1C2=NN=C3C(SCC4=CC=CC=C4)=NC=CN32,0.23248407643312102
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(SCCC4=CC=CC=C4)N32,0.4840764331210191
CC(OC(N(CC1)CCC1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32)=O)(C)C,0.03184713375796178
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCCC4=CC=CC=C4)N32,0.4426751592356688
FC(C=C1)=CC=C1N2C(C)=C(CNCC(N)=O)C=C2C,0.9426751592356688
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCOC4=CC=CC=C4)N32,0.44904458598726116
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC5=C(C=C4)C=CN5C)N32)=CC=C1F,0.6464968152866242
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC5=C(C=C4)CCN5)N32)=CC=C1F,0.49363057324840764
FC1=CC(CCOC2=CN=CC3=NN=C(C4=CC=C(F)C(N)=C4)N32)=CC=C1F,0.5254777070063694
FC(C=C1)=CC=C1N2C(C)=C(C(N(C)CC(N)=O)=O)C=C2C,0.945859872611465
O=C(NCCN1CCCCC1)N(CCC2)CCN2C3=C4C(C=C(C5=CC=CC=C5)S4)=NC=N3,0.7420382165605095
CC(N1C2=CC=C(F)C=C2)=CC(C(OCC(NC(C3=O)=C(N(N3C4=CC=CC=C4)C)C)=O)=O)=C1C,0.7006369426751592
FC(C=C1)=CC=C1N2C(C)=C(CN(C)CC(N)=O)C=C2C,0.9490445859872612
FC(C=C1)=CC=C1N2C(C)=C(C(NC(CO)C(OC)=O)=O)C=C2C,0.9522292993630573
FC(C=C1)=CC=C1N2C(C)=C(C3=NC(C(OC)=O)=CO3)C=C2C,0.9554140127388535
FC(C=C1)=CC=C1N2C(C)=C(C(OC(C)(C)C(N)=O)=O)C=C2C,0.9585987261146497
FC1=CC=C(N2C(C)=CC(C(N(C(NC3CCCCC3)=O)C4CCCCC4)=O)=C2C)C=C1,0.27070063694267515
COC(C=C1)=CC=C1C2=CC3=NC=NC(NCC4=CC=C(S(NC)(=O)=O)S4)=C3S2,0.01592356687898089
FC1=CC=C(N2C(C)=CC(C(NC3=C(C)N(C)N(C4=CC=CC=C4)C3=O)=O)=C2C)C=C1,0.9617834394904459
CC1=CC(=C(C)[N]1C2=CC=CC=C2)C(=NCC(N(C)C)=O)O,0.964968152866242
CC1=CC(=C(C)[N]1C2=CC=C(C=C2)F)C(=O)OCC(=NC)O,0.16878980891719744
CC1=CC(=C(C)[N]1C2=CC=CC=C2)C(N3CCN=C(C3)O)=O,0.9681528662420382
CC1=CC(=C(C)[N]1C2=CC=CC=C2)C3=NN=C(O3)SCC(=NC4=CC(=CC=C4)OC)O,0.9713375796178344
CCN(CC(=NC1=C(C=CC=C1F)F)O)C(C2=C(C)[N](C(=C2)C)C3=CC=C(C=C3)F)=O,0.9745222929936306
CC1=CC(=CC=C1)[N]2C(=CC(=C2C)C(N(C)CC(N=C3C=C(C)ON3)=O)=O)C,0.9777070063694268
CC1=CC(=C(C)[N]1C2=CC=C(C=C2)Cl)CNC3CCN(CC3)CC(=NC)O,0.028662420382165606
CCN=C([C@@H]1C[C@H](CN1CC2=C(C)[N](C(=C2)C)C3=CC=CC=C3Cl)N)O,0.006369426751592357
FC1=CC=C(C=C1)N2C(C)=CC(/C=C(SC(N(C3=CC=CC=C3)C(C)=O)=N4)/C4=O)=C2C,0.8535031847133758
CCC1=CC=C(C=C1)[N]2C(=CC(=C2C)CN3CCC(CC3)C(=O)O)C,0.9808917197452229
CC1=CC(=C(C)[N]1C2=CC=C(C=C2)F)C(=O)OCC(N(C)C)=O,0.044585987261146494
FC(C=C1)=CC=C1N2C=C(C(OCC(N)=O)=O)C=N2,0.9840764331210191
FC(C=C1)=CC=C1N2C(C)=C(C(N(C)C)=O)C=C2C,0.9872611464968153
FC(C=C1)=CC=C1N2C(C)=CC(CNC3CCN(CC4=CC=CC=C4)CC3)=C2C,0.2611464968152866
FC1=CC=C(N2N=CC(C3=NC(C(OC)=O)=CO3)=C2C)C=C1,0.9904458598726115
FC1=CC=C(N2C(C)=CC(C(CCC(O)=O)=O)=C2C)C=C1,0.9936305732484076
FC1=CC=C(N2C(C)=CC(C(CCC(N(C)C)=O)=O)=C2C)C=C1,0.9968152866242038
FC1=CC=C(N2C(C)=CC(C(OC(C)C(OCC)=O)=O)=C2C)C=C1,1.0
